element,opponent_team,was_home,minutes,total_points,goals_scored,assists,expected_goals,expected_assists,clean_sheets,avg_minutes,avg_points,avg_goals,avg_xG,avg_assists,avg_xA,clean_sheets_last3,opponent_strength,element_type_1,element_type_2,element_type_3,element_type_4
248,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,0
249,10,1,90.0,2.0,0.0,0.0,0.56,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
249,2,0,90.0,2.0,0.0,0.0,0.09,0.03,0.0,90.0,2.0,0.0,0.56,0.0,0.1,0,0.7,0,0,1,0
249,20,1,90.0,2.0,0.0,0.0,0.21,0.1,0.0,90.0,2.0,0.0,0.32,0.0,0.06,0,0.5,0,0,1,0
249,17,0,90.0,8.0,1.0,0.0,1.07,0.03,0.0,90.0,2.0,0.0,0.29,0.0,0.08,0,0.1,0,0,1,0
249,1,1,79.0,2.0,0.0,0.0,0.0,0.0,0.0,90.0,4.0,0.33,0.46,0.0,0.05,0,1.0,0,0,1,0
249,4,0,90.0,7.0,1.0,0.0,0.12,0.05,0.0,86.33,4.0,0.33,0.43,0.0,0.04,0,0.3,0,0,1,0
249,12,1,59.0,4.0,0.0,1.0,0.37,0.2,0.0,86.33,5.67,0.67,0.4,0.0,0.03,0,0.2,0,0,1,0
249,3,1,90.0,8.0,1.0,0.0,1.14,0.22,1.0,76.0,4.33,0.33,0.16,0.33,0.08,0,0.5,0,0,1,0
249,11,0,90.0,2.0,0.0,0.0,0.0,0.0,0.0,79.67,6.33,0.67,0.54,0.33,0.16,1,0.9,0,0,1,0
249,19,0,90.0,3.0,0.0,0.0,0.19,0.01,1.0,79.67,4.67,0.33,0.5,0.33,0.14,1,0.5,0,0,1,0
249,5,1,90.0,1.0,0.0,0.0,0.1,0.01,0.0,90.0,4.33,0.33,0.44,0.0,0.08,2,0.5,0,0,1,0
249,8,0,90.0,11.0,1.0,1.0,0.74,0.02,0.0,90.0,2.0,0.0,0.1,0.0,0.01,1,0.5,0,0,1,0
249,14,1,89.0,1.0,0.0,0.0,0.26,0.11,0.0,90.0,5.0,0.33,0.34,0.33,0.01,1,0.7,0,0,1,0
249,16,0,90.0,3.0,0.0,0.0,0.0,0.03,1.0,89.67,4.33,0.33,0.37,0.33,0.05,0,0.2,0,0,1,0
249,15,1,90.0,9.0,1.0,0.0,0.57,0.03,1.0,89.67,5.0,0.33,0.33,0.33,0.05,1,0.7,0,0,1,0
249,7,1,90.0,10.0,1.0,0.0,0.2,0.01,1.0,89.67,4.33,0.33,0.28,0.0,0.06,2,0.7,0,0,1,0
249,6,0,45.0,1.0,0.0,0.0,0.0,0.01,0.0,90.0,7.33,0.67,0.26,0.0,0.02,3,0.1,0,0,1,0
249,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,6.67,0.67,0.26,0.0,0.02,2,0.7,0,0,1,0
249,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.67,0.33,0.07,0.0,0.01,1,1.0,0,0,1,0
249,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.33,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
249,2,1,90.0,3.0,0.0,0.0,0.04,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
249,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.01,0.0,0.0,1,0.5,0,0,1,0
249,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.01,0.0,0.0,1,0.7,0,0,1,0
249,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.01,0.0,0.0,1,1.0,0,0,1,0
249,8,1,71.0,2.0,0.0,0.0,0.4,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
249,5,0,88.0,3.0,0.0,0.0,0.05,0.0,1.0,23.67,0.67,0.0,0.13,0.0,0.0,0,0.5,0,0,1,0
249,19,1,90.0,2.0,0.0,0.0,0.25,0.03,0.0,53.0,1.67,0.0,0.15,0.0,0.0,1,0.5,0,0,1,0
249,14,0,60.0,1.0,0.0,0.0,0.17,0.01,0.0,83.0,2.33,0.0,0.23,0.0,0.01,1,0.7,0,0,1,0
249,3,0,71.0,2.0,0.0,0.0,0.0,0.13,0.0,79.33,2.0,0.0,0.16,0.0,0.01,1,0.5,0,0,1,0
249,15,0,59.0,1.0,0.0,0.0,0.17,0.02,0.0,73.67,1.67,0.0,0.14,0.0,0.06,0,0.7,0,0,1,0
249,6,1,90.0,3.0,0.0,0.0,0.05,0.04,1.0,63.33,1.33,0.0,0.11,0.0,0.05,0,0.1,0,0,1,0
249,7,0,90.0,2.0,0.0,0.0,0.0,0.02,0.0,73.33,2.0,0.0,0.07,0.0,0.06,1,0.7,0,0,1,0
249,16,1,90.0,5.0,0.0,1.0,0.0,0.01,1.0,79.67,2.0,0.0,0.07,0.0,0.03,1,0.2,0,0,1,0
249,11,1,90.0,3.0,0.0,0.0,0.14,0.13,1.0,90.0,3.33,0.0,0.02,0.33,0.02,2,0.9,0,0,1,0
249,4,1,90.0,3.0,0.0,0.0,0.14,0.06,1.0,90.0,3.33,0.0,0.05,0.33,0.05,2,0.3,0,0,1,0
249,12,0,53.0,1.0,0.0,0.0,0.04,0.01,0.0,90.0,3.67,0.0,0.09,0.33,0.07,3,0.2,0,0,1,0
249,17,1,68.0,8.0,1.0,0.0,1.63,0.05,1.0,77.67,2.33,0.0,0.11,0.0,0.07,2,0.1,0,0,1,0
249,1,0,90.0,1.0,0.0,0.0,0.0,0.02,0.0,70.33,4.0,0.33,0.6,0.0,0.04,2,1.0,0,0,1,0
250,10,1,82.0,2.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
250,2,0,90.0,2.0,0.0,0.0,0.03,0.14,0.0,82.0,2.0,0.0,0.0,0.0,0.01,0,0.7,0,0,1,0
250,20,1,90.0,1.0,0.0,0.0,0.06,0.22,0.0,86.0,2.0,0.0,0.02,0.0,0.08,0,0.5,0,0,1,0
250,17,0,74.0,2.0,0.0,0.0,0.0,0.01,0.0,87.33,1.67,0.0,0.03,0.0,0.12,0,0.1,0,0,1,0
250,1,1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,84.67,1.67,0.0,0.03,0.0,0.12,0,1.0,0,0,1,0
250,4,0,90.0,7.0,0.0,1.0,0.03,0.3,0.0,58.0,1.33,0.0,0.02,0.0,0.08,0,0.3,0,0,1,0
250,12,1,90.0,2.0,0.0,0.0,0.75,0.88,0.0,58.0,3.33,0.0,0.01,0.33,0.1,0,0.2,0,0,1,0
250,3,1,90.0,8.0,1.0,0.0,0.22,0.09,1.0,63.33,3.33,0.0,0.26,0.33,0.39,0,0.5,0,0,1,0
250,11,0,90.0,2.0,0.0,0.0,0.01,0.02,0.0,90.0,5.67,0.33,0.33,0.33,0.42,1,0.9,0,0,1,0
250,19,0,90.0,3.0,0.0,0.0,0.0,0.02,1.0,90.0,4.0,0.33,0.33,0.0,0.33,1,0.5,0,0,1,0
250,5,1,90.0,2.0,0.0,0.0,0.13,0.04,0.0,90.0,4.33,0.33,0.08,0.0,0.04,2,0.5,0,0,1,0
250,8,0,90.0,1.0,0.0,0.0,0.06,0.01,0.0,90.0,2.33,0.0,0.05,0.0,0.03,1,0.5,0,0,1,0
250,14,1,90.0,2.0,0.0,0.0,0.08,0.12,0.0,90.0,2.0,0.0,0.06,0.0,0.02,1,0.7,0,0,1,0
250,16,0,90.0,3.0,0.0,0.0,0.01,0.04,1.0,90.0,1.67,0.0,0.09,0.0,0.06,0,0.2,0,0,1,0
250,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2.0,0.0,0.05,0.0,0.06,1,0.7,0,0,1,0
250,7,1,90.0,3.0,0.0,0.0,0.0,0.03,1.0,60.0,1.67,0.0,0.03,0.0,0.05,1,0.7,0,0,1,0
250,6,0,90.0,2.0,0.0,0.0,0.03,0.24,1.0,60.0,2.0,0.0,0.0,0.0,0.02,2,0.1,0,0,1,0
250,18,0,90.0,2.0,0.0,0.0,0.3,0.03,0.0,60.0,1.67,0.0,0.01,0.0,0.09,2,0.7,0,0,1,0
250,13,1,90.0,2.0,0.0,0.0,0.0,0.05,0.0,90.0,2.33,0.0,0.11,0.0,0.1,2,1.0,0,0,1,0
250,20,0,90.0,2.0,0.0,0.0,0.0,0.03,0.0,90.0,2.0,0.0,0.11,0.0,0.11,1,0.5,0,0,1,0
250,2,1,90.0,3.0,0.0,0.0,0.14,0.05,1.0,90.0,2.0,0.0,0.1,0.0,0.04,0,0.7,0,0,1,0
250,10,0,90.0,3.0,0.0,0.0,0.05,0.07,1.0,90.0,2.33,0.0,0.05,0.0,0.04,1,0.5,0,0,1,0
250,18,1,90.0,1.0,0.0,0.0,0.0,0.16,0.0,90.0,2.67,0.0,0.06,0.0,0.05,2,0.7,0,0,1,0
250,13,0,90.0,1.0,0.0,0.0,0.0,0.01,0.0,90.0,2.33,0.0,0.06,0.0,0.09,2,1.0,0,0,1,0
250,8,1,90.0,3.0,0.0,0.0,0.2,0.06,0.0,90.0,1.67,0.0,0.02,0.0,0.08,1,0.5,0,0,1,0
250,5,0,90.0,2.0,0.0,0.0,0.0,0.02,0.0,90.0,1.67,0.0,0.07,0.0,0.08,0,0.5,0,0,1,0
250,19,1,90.0,5.0,0.0,1.0,0.06,0.36,0.0,90.0,2.0,0.0,0.07,0.0,0.03,0,0.5,0,0,1,0
250,14,0,74.0,2.0,0.0,0.0,0.03,0.29,0.0,90.0,3.33,0.0,0.09,0.33,0.15,0,0.7,0,0,1,0
250,3,0,90.0,2.0,0.0,0.0,0.0,0.09,0.0,84.67,3.0,0.0,0.03,0.33,0.22,0,0.5,0,0,1,0
250,15,0,29.0,1.0,0.0,0.0,0.04,0.0,0.0,84.67,3.0,0.0,0.03,0.33,0.25,0,0.7,0,0,1,0
250,6,1,90.0,3.0,0.0,0.0,0.0,0.03,1.0,64.33,1.67,0.0,0.02,0.0,0.13,0,0.1,0,0,1,0
250,7,0,45.0,0.0,0.0,0.0,0.0,0.04,0.0,69.67,2.0,0.0,0.01,0.0,0.04,1,0.7,0,0,1,0
250,16,1,23.0,1.0,0.0,0.0,0.0,0.0,0.0,54.67,1.33,0.0,0.01,0.0,0.02,1,0.2,0,0,1,0
250,11,1,90.0,3.0,0.0,0.0,0.0,0.0,1.0,52.67,1.33,0.0,0.0,0.0,0.02,1,0.9,0,0,1,0
250,4,1,90.0,3.0,0.0,0.0,0.07,0.04,1.0,52.67,1.33,0.0,0.0,0.0,0.01,1,0.3,0,0,1,0
250,12,0,54.0,0.0,0.0,0.0,0.13,0.01,0.0,67.67,2.33,0.0,0.02,0.0,0.01,2,0.2,0,0,1,0
250,17,1,90.0,3.0,0.0,0.0,0.19,0.2,1.0,78.0,2.0,0.0,0.07,0.0,0.02,2,0.1,0,0,1,0
250,1,0,90.0,2.0,0.0,0.0,0.0,0.04,0.0,78.0,2.0,0.0,0.13,0.0,0.08,2,1.0,0,0,1,0
251,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
251,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
251,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
251,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,0,1,0
251,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,0
251,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3,0,0,1,0
251,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,0,1,0
251,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
251,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9,0,0,1,0
251,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
251,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
251,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
251,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
251,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,0,1,0
251,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
251,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
251,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,0,1,0
251,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
251,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,0
251,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
251,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
251,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
251,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
251,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,0
251,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
251,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
251,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
251,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
251,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
251,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
251,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,0,1,0
251,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
251,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,0,1,0
251,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9,0,0,1,0
251,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3,0,0,1,0
251,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,0,1,0
251,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,0,1,0
251,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,0
252,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
252,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
252,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
252,17,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,1,0,0
252,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0,1.0,0,1,0,0
252,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0,0.3,0,1,0,0
252,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0,0.2,0,1,0,0
252,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
252,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9,0,1,0,0
252,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
252,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
252,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
252,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
252,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,1,0,0
252,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
252,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
252,6,0,90.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,1,0,0
252,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,1,0.7,0,1,0,0
252,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,1,1.0,0,1,0,0
252,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,1,0.5,0,1,0,0
252,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,1,0,0
252,10,0,90.0,5.0,0.0,0.0,0.64,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0
252,18,1,74.0,0.0,0.0,0.0,0.17,0.01,0.0,30.0,1.67,0.0,0.21,0.0,0.01,1,0.7,0,1,0,0
252,13,0,55.0,1.0,0.0,0.0,0.2,0.0,0.0,54.67,1.67,0.0,0.27,0.0,0.01,1,1.0,0,1,0,0
252,8,1,90.0,2.0,0.0,0.0,0.0,0.03,0.0,73.0,2.0,0.0,0.34,0.0,0.01,1,0.5,0,1,0,0
252,5,0,90.0,2.0,0.0,0.0,0.0,0.13,0.0,73.0,1.0,0.0,0.12,0.0,0.01,0,0.5,0,1,0,0
252,19,1,90.0,1.0,0.0,0.0,0.05,0.01,0.0,78.33,1.67,0.0,0.07,0.0,0.05,0,0.5,0,1,0,0
252,14,0,90.0,1.0,0.0,0.0,0.43,0.29,0.0,90.0,1.67,0.0,0.02,0.0,0.06,0,0.7,0,1,0,0
252,3,0,90.0,1.0,0.0,0.0,0.0,0.01,0.0,90.0,1.33,0.0,0.16,0.0,0.14,0,0.5,0,1,0,0
252,15,0,89.0,2.0,0.0,0.0,0.0,0.03,0.0,90.0,1.0,0.0,0.16,0.0,0.1,0,0.7,0,1,0,0
252,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.67,1.33,0.0,0.14,0.0,0.11,0,0.1,0,1,0,0
252,7,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,59.67,1.0,0.0,0.0,0.0,0.01,0,0.7,0,1,0,0
252,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.01,0,0.2,0,1,0,0
252,11,1,90.0,6.0,0.0,0.0,0.23,0.01,1.0,0.33,0.33,0.0,0.0,0.0,0.0,0,0.9,0,1,0,0
252,4,1,90.0,6.0,0.0,0.0,0.04,0.01,1.0,30.33,2.33,0.0,0.08,0.0,0.0,1,0.3,0,1,0,0
252,12,0,90.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0,4.0,0.0,0.09,0.0,0.01,2,0.2,0,1,0,0
252,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,4.67,0.0,0.09,0.0,0.01,2,0.1,0,1,0,0
252,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2.67,0.0,0.01,0.0,0.0,1,1.0,0,1,0,0
253,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
253,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
253,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
253,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,0,1,0
253,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,0
253,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3,0,0,1,0
253,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,0,1,0
253,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
253,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9,0,0,1,0
253,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
253,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
253,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
253,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
253,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,0,1,0
253,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
253,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
253,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,0,1,0
253,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
253,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,0
253,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
253,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
253,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
253,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
253,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,0
253,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
253,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
253,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
253,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
253,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
253,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
253,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,0,1,0
253,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7,0,0,1,0
253,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,0,1,0
253,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9,0,0,1,0
253,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3,0,0,1,0
253,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,0,1,0
253,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0,0,1,0
253,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,0
254,10,1,90.0,2.0,0.0,0.0,0.06,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0
